layer,topic-id,topic-code,topic-name,lesson-path,source-path
69,1782,LAL.2.5.5,Solving Systems of Equations Using LU Factorization,vault/MA/Mathematical-Analysis-&-Modeling/LAL/2. Matrices/2.5. LU Factorization/Lessons/2.5.5. Solving Systems of Equations Using LU Factorization.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/2. Matrices/2.5. LU Factorization/Source/2.5.5. Solving Systems of Equations Using LU Factorization
60,1849,LAL.3.1.1,Vectors in N-Dimensional Euclidean Space,vault/MA/Mathematical-Analysis-&-Modeling/LAL/3. Vector Spaces/3.1. Vectors in N-Dimensional Space/Lessons/3.1.1. Vectors in N-Dimensional Euclidean Space.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/3. Vector Spaces/3.1. Vectors in N-Dimensional Space/Source/3.1.1. Vectors in N-Dimensional Euclidean Space
66,1851,LAL.3.1.2,Linear Combinations of Vectors in N-Dimensional Euclidean Space,vault/MA/Mathematical-Analysis-&-Modeling/LAL/3. Vector Spaces/3.1. Vectors in N-Dimensional Space/Lessons/3.1.2. Linear Combinations of Vectors in N-Dimensional Euclidean Space.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/3. Vector Spaces/3.1. Vectors in N-Dimensional Space/Source/3.1.2. Linear Combinations of Vectors in N-Dimensional Euclidean Space
68,1852,LAL.3.1.3,Linear Span of Vectors in N-Dimensional Euclidean Space,vault/MA/Mathematical-Analysis-&-Modeling/LAL/3. Vector Spaces/3.1. Vectors in N-Dimensional Space/Lessons/3.1.3. Linear Span of Vectors in N-Dimensional Euclidean Space.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/3. Vector Spaces/3.1. Vectors in N-Dimensional Space/Source/3.1.3. Linear Span of Vectors in N-Dimensional Euclidean Space
69,1861,LAL.3.1.4,Linear Dependence and Independence,vault/MA/Mathematical-Analysis-&-Modeling/LAL/3. Vector Spaces/3.1. Vectors in N-Dimensional Space/Lessons/3.1.4. Linear Dependence and Independence.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/3. Vector Spaces/3.1. Vectors in N-Dimensional Space/Source/3.1.4. Linear Dependence and Independence
67,1853,LAL.3.2.1,Subspaces of N-Dimensional Space,vault/MA/Mathematical-Analysis-&-Modeling/LAL/3. Vector Spaces/3.2. Subspaces of N-Dimensional Space/Lessons/3.2.1. Subspaces of N-Dimensional Space.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/3. Vector Spaces/3.2. Subspaces of N-Dimensional Space/Source/3.2.1. Subspaces of N-Dimensional Space
68,4077,LAL.3.2.2,Subspaces of N-Dimensional Space: Geometric Interpretation,vault/MA/Mathematical-Analysis-&-Modeling/LAL/3. Vector Spaces/3.2. Subspaces of N-Dimensional Space/Lessons/3.2.2. Subspaces of N-Dimensional Space- Geometric Interpretation.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/3. Vector Spaces/3.2. Subspaces of N-Dimensional Space/Source/3.2.2. Subspaces of N-Dimensional Space- Geometric Interpretation
69,1850,LAL.3.2.3,The Column Space of a Matrix,vault/MA/Mathematical-Analysis-&-Modeling/LAL/3. Vector Spaces/3.2. Subspaces of N-Dimensional Space/Lessons/3.2.3. The Column Space of a Matrix.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/3. Vector Spaces/3.2. Subspaces of N-Dimensional Space/Source/3.2.3. The Column Space of a Matrix
69,1854,LAL.3.2.4,The Null Space of a Matrix,vault/MA/Mathematical-Analysis-&-Modeling/LAL/3. Vector Spaces/3.2. Subspaces of N-Dimensional Space/Lessons/3.2.4. The Null Space of a Matrix.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/3. Vector Spaces/3.2. Subspaces of N-Dimensional Space/Source/3.2.4. The Null Space of a Matrix
70,1855,LAL.3.3.1,Finding a Basis of a Span,vault/MA/Mathematical-Analysis-&-Modeling/LAL/3. Vector Spaces/3.3. Bases of N-Dimensional Space/Lessons/3.3.1. Finding a Basis of a Span.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/3. Vector Spaces/3.3. Bases of N-Dimensional Space/Source/3.3.1. Finding a Basis of a Span
71,2623,LAL.3.3.2,Finding a Basis of the Column Space of a Matrix,vault/MA/Mathematical-Analysis-&-Modeling/LAL/3. Vector Spaces/3.3. Bases of N-Dimensional Space/Lessons/3.3.2. Finding a Basis of the Column Space of a Matrix.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/3. Vector Spaces/3.3. Bases of N-Dimensional Space/Source/3.3.2. Finding a Basis of the Column Space of a Matrix
71,1856,LAL.3.3.3,Finding a Basis of the Null Space of a Matrix,vault/MA/Mathematical-Analysis-&-Modeling/LAL/3. Vector Spaces/3.3. Bases of N-Dimensional Space/Lessons/3.3.3. Finding a Basis of the Null Space of a Matrix.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/3. Vector Spaces/3.3. Bases of N-Dimensional Space/Source/3.3.3. Finding a Basis of the Null Space of a Matrix
71,1864,LAL.3.3.4,Expressing the Coordinates of a Vector in a Given Basis,vault/MA/Mathematical-Analysis-&-Modeling/LAL/3. Vector Spaces/3.3. Bases of N-Dimensional Space/Lessons/3.3.4. Expressing the Coordinates of a Vector in a Given Basis.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/3. Vector Spaces/3.3. Bases of N-Dimensional Space/Source/3.3.4. Expressing the Coordinates of a Vector in a Given Basis
72,1865,LAL.3.3.5,Writing Vectors in Different Bases,vault/MA/Mathematical-Analysis-&-Modeling/LAL/3. Vector Spaces/3.3. Bases of N-Dimensional Space/Lessons/3.3.5. Writing Vectors in Different Bases.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/3. Vector Spaces/3.3. Bases of N-Dimensional Space/Source/3.3.5. Writing Vectors in Different Bases
73,1928,LAL.3.3.6,The Change-of-Coordinates Matrix,vault/MA/Mathematical-Analysis-&-Modeling/LAL/3. Vector Spaces/3.3. Bases of N-Dimensional Space/Lessons/3.3.6. The Change-of-Coordinates Matrix.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/3. Vector Spaces/3.3. Bases of N-Dimensional Space/Source/3.3.6. The Change-of-Coordinates Matrix
76,1910,LAL.3.3.7,Changing a Basis Using the Change-of-Coordinates Matrix,vault/MA/Mathematical-Analysis-&-Modeling/LAL/3. Vector Spaces/3.3. Bases of N-Dimensional Space/Lessons/3.3.7. Changing a Basis Using the Change-of-Coordinates Matrix.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/3. Vector Spaces/3.3. Bases of N-Dimensional Space/Source/3.3.7. Changing a Basis Using the Change-of-Coordinates Matrix
71,1866,LAL.3.4.1,The Dimension of a Span,vault/MA/Mathematical-Analysis-&-Modeling/LAL/3. Vector Spaces/3.4. Dimension and Rank in N-Dimensional Space/Lessons/3.4.1. The Dimension of a Span.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/3. Vector Spaces/3.4. Dimension and Rank in N-Dimensional Space/Source/3.4.1. The Dimension of a Span
72,1867,LAL.3.4.2,The Rank of a Matrix,vault/MA/Mathematical-Analysis-&-Modeling/LAL/3. Vector Spaces/3.4. Dimension and Rank in N-Dimensional Space/Lessons/3.4.2. The Rank of a Matrix.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/3. Vector Spaces/3.4. Dimension and Rank in N-Dimensional Space/Source/3.4.2. The Rank of a Matrix
73,1868,LAL.3.4.3,The Dimension of the Null Space of a Matrix,vault/MA/Mathematical-Analysis-&-Modeling/LAL/3. Vector Spaces/3.4. Dimension and Rank in N-Dimensional Space/Lessons/3.4.3. The Dimension of the Null Space of a Matrix.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/3. Vector Spaces/3.4. Dimension and Rank in N-Dimensional Space/Source/3.4.3. The Dimension of the Null Space of a Matrix
74,1869,LAL.3.4.4,"The Invertible Matrix Theorem in Terms of Dimension, Rank and Nullity","vault/MA/Mathematical-Analysis-&-Modeling/LAL/3. Vector Spaces/3.4. Dimension and Rank in N-Dimensional Space/Lessons/3.4.4. The Invertible Matrix Theorem in Terms of Dimension, Rank and Nullity.md","vault/MA/Mathematical-Analysis-&-Modeling/LAL/3. Vector Spaces/3.4. Dimension and Rank in N-Dimensional Space/Source/3.4.4. The Invertible Matrix Theorem in Terms of Dimension, Rank and Nullity"
75,3836,LAL.3.4.5,The Rank-Nullity Theorem,vault/MA/Mathematical-Analysis-&-Modeling/LAL/3. Vector Spaces/3.4. Dimension and Rank in N-Dimensional Space/Lessons/3.4.5. The Rank-Nullity Theorem.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/3. Vector Spaces/3.4. Dimension and Rank in N-Dimensional Space/Source/3.4.5. The Rank-Nullity Theorem
67,1906,LAL.3.5.1,Introduction to Abstract Vector Spaces,vault/MA/Mathematical-Analysis-&-Modeling/LAL/3. Vector Spaces/3.5. Abstract Vector Spaces/Lessons/3.5.1. Introduction to Abstract Vector Spaces.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/3. Vector Spaces/3.5. Abstract Vector Spaces/Source/3.5.1. Introduction to Abstract Vector Spaces
68,3835,LAL.3.5.2,Defining Abstract Vector Spaces,vault/MA/Mathematical-Analysis-&-Modeling/LAL/3. Vector Spaces/3.5. Abstract Vector Spaces/Lessons/3.5.2. Defining Abstract Vector Spaces.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/3. Vector Spaces/3.5. Abstract Vector Spaces/Source/3.5.2. Defining Abstract Vector Spaces
70,1908,LAL.3.5.3,Linear Independence in Abstract Vector Spaces,vault/MA/Mathematical-Analysis-&-Modeling/LAL/3. Vector Spaces/3.5. Abstract Vector Spaces/Lessons/3.5.3. Linear Independence in Abstract Vector Spaces.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/3. Vector Spaces/3.5. Abstract Vector Spaces/Source/3.5.3. Linear Independence in Abstract Vector Spaces
69,1907,LAL.3.5.4,Subspaces of Abstract Vector Spaces,vault/MA/Mathematical-Analysis-&-Modeling/LAL/3. Vector Spaces/3.5. Abstract Vector Spaces/Lessons/3.5.4. Subspaces of Abstract Vector Spaces.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/3. Vector Spaces/3.5. Abstract Vector Spaces/Source/3.5.4. Subspaces of Abstract Vector Spaces
71,1909,LAL.3.5.5,Bases in Abstract Vector Spaces,vault/MA/Mathematical-Analysis-&-Modeling/LAL/3. Vector Spaces/3.5. Abstract Vector Spaces/Lessons/3.5.5. Bases in Abstract Vector Spaces.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/3. Vector Spaces/3.5. Abstract Vector Spaces/Source/3.5.5. Bases in Abstract Vector Spaces
73,3212,LAL.3.5.6,The Coordinates of a Vector Relative to a Basis in Abstract Vector Spaces,vault/MA/Mathematical-Analysis-&-Modeling/LAL/3. Vector Spaces/3.5. Abstract Vector Spaces/Lessons/3.5.6. The Coordinates of a Vector Relative to a Basis in Abstract Vector Spaces.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/3. Vector Spaces/3.5. Abstract Vector Spaces/Source/3.5.6. The Coordinates of a Vector Relative to a Basis in Abstract Vector Spaces
74,2759,LAL.3.5.7,Dimension in Abstract Vector Spaces,vault/MA/Mathematical-Analysis-&-Modeling/LAL/3. Vector Spaces/3.5. Abstract Vector Spaces/Lessons/3.5.7. Dimension in Abstract Vector Spaces.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/3. Vector Spaces/3.5. Abstract Vector Spaces/Source/3.5.7. Dimension in Abstract Vector Spaces
71,2211,LAL.4.1.1,The Standard Matrix of a Linear Transformation in Terms of the Standard Basis,vault/MA/Mathematical-Analysis-&-Modeling/LAL/4. Linear Transformations/4.1. Linear Transformations/Lessons/4.1.1. The Standard Matrix of a Linear Transformation in Terms of the Standard Basis.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/4. Linear Transformations/4.1. Linear Transformations/Source/4.1.1. The Standard Matrix of a Linear Transformation in Terms of the Standard Basis
74,1960,LAL.4.1.2,The Kernel of a Linear Transformation,vault/MA/Mathematical-Analysis-&-Modeling/LAL/4. Linear Transformations/4.1. Linear Transformations/Lessons/4.1.2. The Kernel of a Linear Transformation.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/4. Linear Transformations/4.1. Linear Transformations/Source/4.1.2. The Kernel of a Linear Transformation
74,1963,LAL.4.1.3,The Image and Rank of a Linear Transformation,vault/MA/Mathematical-Analysis-&-Modeling/LAL/4. Linear Transformations/4.1. Linear Transformations/Lessons/4.1.3. The Image and Rank of a Linear Transformation.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/4. Linear Transformations/4.1. Linear Transformations/Source/4.1.3. The Image and Rank of a Linear Transformation
76,3645,LAL.4.1.4,The Image of a Linear Transformation in the Cartesian Plane,vault/MA/Mathematical-Analysis-&-Modeling/LAL/4. Linear Transformations/4.1. Linear Transformations/Lessons/4.1.4. The Image of a Linear Transformation in the Cartesian Plane.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/4. Linear Transformations/4.1. Linear Transformations/Source/4.1.4. The Image of a Linear Transformation in the Cartesian Plane
75,1962,LAL.4.1.5,The Invertible Matrix Theorem in Terms of Linear Transformations,vault/MA/Mathematical-Analysis-&-Modeling/LAL/4. Linear Transformations/4.1. Linear Transformations/Lessons/4.1.5. The Invertible Matrix Theorem in Terms of Linear Transformations.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/4. Linear Transformations/4.1. Linear Transformations/Source/4.1.5. The Invertible Matrix Theorem in Terms of Linear Transformations
76,3852,LAL.4.1.6,The Rank-Nullity Theorem in Terms of Linear Transformations,vault/MA/Mathematical-Analysis-&-Modeling/LAL/4. Linear Transformations/4.1. Linear Transformations/Lessons/4.1.6. The Rank-Nullity Theorem in Terms of Linear Transformations.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/4. Linear Transformations/4.1. Linear Transformations/Source/4.1.6. The Rank-Nullity Theorem in Terms of Linear Transformations
72,1961,LAL.4.2.1,The Matrix of a Linear Transformation Relative to a Basis,vault/MA/Mathematical-Analysis-&-Modeling/LAL/4. Linear Transformations/4.2. Linear Maps and Their Matrix Representations/Lessons/4.2.1. The Matrix of a Linear Transformation Relative to a Basis.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/4. Linear Transformations/4.2. Linear Maps and Their Matrix Representations/Source/4.2.1. The Matrix of a Linear Transformation Relative to a Basis
74,2014,LAL.4.2.2,Connections Between Matrix Representations of a Linear Transformation,vault/MA/Mathematical-Analysis-&-Modeling/LAL/4. Linear Transformations/4.2. Linear Maps and Their Matrix Representations/Lessons/4.2.2. Connections Between Matrix Representations of a Linear Transformation.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/4. Linear Transformations/4.2. Linear Maps and Their Matrix Representations/Source/4.2.2. Connections Between Matrix Representations of a Linear Transformation
68,907,LAL.4.2.3,Linear Maps Between Two Different Vector Spaces,vault/MA/Mathematical-Analysis-&-Modeling/LAL/4. Linear Transformations/4.2. Linear Maps and Their Matrix Representations/Lessons/4.2.3. Linear Maps Between Two Different Vector Spaces.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/4. Linear Transformations/4.2. Linear Maps and Their Matrix Representations/Source/4.2.3. Linear Maps Between Two Different Vector Spaces
73,1967,LAL.4.2.4,The Matrix of a Linear Map Relative to Two Bases,vault/MA/Mathematical-Analysis-&-Modeling/LAL/4. Linear Transformations/4.2. Linear Maps and Their Matrix Representations/Lessons/4.2.4. The Matrix of a Linear Map Relative to Two Bases.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/4. Linear Transformations/4.2. Linear Maps and Their Matrix Representations/Source/4.2.4. The Matrix of a Linear Map Relative to Two Bases
67,1375,LAL.5.1.1,The Eigenvalues and Eigenvectors of a 2x2 Matrix,vault/MA/Mathematical-Analysis-&-Modeling/LAL/5. Diagonalization of Matrices/5.1. Eigenvectors and Eigenvalues/Lessons/5.1.1. The Eigenvalues and Eigenvectors of a 2x2 Matrix.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/5. Diagonalization of Matrices/5.1. Eigenvectors and Eigenvalues/Source/5.1.1. The Eigenvalues and Eigenvectors of a 2x2 Matrix
75,990,LAL.5.1.2,Calculating the Eigenvalues of a 2x2 Matrix,vault/MA/Mathematical-Analysis-&-Modeling/LAL/5. Diagonalization of Matrices/5.1. Eigenvectors and Eigenvalues/Lessons/5.1.2. Calculating the Eigenvalues of a 2x2 Matrix.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/5. Diagonalization of Matrices/5.1. Eigenvectors and Eigenvalues/Source/5.1.2. Calculating the Eigenvalues of a 2x2 Matrix
76,991,LAL.5.1.3,Calculating the Eigenvectors of a 2x2 Matrix,vault/MA/Mathematical-Analysis-&-Modeling/LAL/5. Diagonalization of Matrices/5.1. Eigenvectors and Eigenvalues/Lessons/5.1.3. Calculating the Eigenvectors of a 2x2 Matrix.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/5. Diagonalization of Matrices/5.1. Eigenvectors and Eigenvalues/Source/5.1.3. Calculating the Eigenvectors of a 2x2 Matrix
76,1964,LAL.5.1.4,The Characteristic Equation of a Matrix,vault/MA/Mathematical-Analysis-&-Modeling/LAL/5. Diagonalization of Matrices/5.1. Eigenvectors and Eigenvalues/Lessons/5.1.4. The Characteristic Equation of a Matrix.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/5. Diagonalization of Matrices/5.1. Eigenvectors and Eigenvalues/Source/5.1.4. The Characteristic Equation of a Matrix
77,1972,LAL.5.1.5,The Cayley-Hamilton Theorem,vault/MA/Mathematical-Analysis-&-Modeling/LAL/5. Diagonalization of Matrices/5.1. Eigenvectors and Eigenvalues/Lessons/5.1.5. The Cayley-Hamilton Theorem.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/5. Diagonalization of Matrices/5.1. Eigenvectors and Eigenvalues/Source/5.1.5. The Cayley-Hamilton Theorem
77,1977,LAL.5.1.6,Calculating the Eigenvectors of a 3x3 Matrix With Distinct Eigenvalues,vault/MA/Mathematical-Analysis-&-Modeling/LAL/5. Diagonalization of Matrices/5.1. Eigenvectors and Eigenvalues/Lessons/5.1.6. Calculating the Eigenvectors of a 3x3 Matrix With Distinct Eigenvalues.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/5. Diagonalization of Matrices/5.1. Eigenvectors and Eigenvalues/Source/5.1.6. Calculating the Eigenvectors of a 3x3 Matrix With Distinct Eigenvalues
78,1965,LAL.5.1.7,Calculating the Eigenvectors of a 3x3 Matrix in the General Case,vault/MA/Mathematical-Analysis-&-Modeling/LAL/5. Diagonalization of Matrices/5.1. Eigenvectors and Eigenvalues/Lessons/5.1.7. Calculating the Eigenvectors of a 3x3 Matrix in the General Case.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/5. Diagonalization of Matrices/5.1. Eigenvectors and Eigenvalues/Source/5.1.7. Calculating the Eigenvectors of a 3x3 Matrix in the General Case
77,1966,LAL.5.1.8,The Invertible Matrix Theorem in Terms of Eigenvalues,vault/MA/Mathematical-Analysis-&-Modeling/LAL/5. Diagonalization of Matrices/5.1. Eigenvectors and Eigenvalues/Lessons/5.1.8. The Invertible Matrix Theorem in Terms of Eigenvalues.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/5. Diagonalization of Matrices/5.1. Eigenvectors and Eigenvalues/Source/5.1.8. The Invertible Matrix Theorem in Terms of Eigenvalues
77,1968,LAL.5.2.1,Diagonalizing a 2x2 Matrix,vault/MA/Mathematical-Analysis-&-Modeling/LAL/5. Diagonalization of Matrices/5.2. Diagonalization/Lessons/5.2.1. Diagonalizing a 2x2 Matrix.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/5. Diagonalization of Matrices/5.2. Diagonalization/Source/5.2.1. Diagonalizing a 2x2 Matrix
78,1969,LAL.5.2.2,Properties of Diagonalization,vault/MA/Mathematical-Analysis-&-Modeling/LAL/5. Diagonalization of Matrices/5.2. Diagonalization/Lessons/5.2.2. Properties of Diagonalization.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/5. Diagonalization of Matrices/5.2. Diagonalization/Source/5.2.2. Properties of Diagonalization
78,1970,LAL.5.2.3,Diagonalizing a 3x3 Matrix With Distinct Eigenvalues,vault/MA/Mathematical-Analysis-&-Modeling/LAL/5. Diagonalization of Matrices/5.2. Diagonalization/Lessons/5.2.3. Diagonalizing a 3x3 Matrix With Distinct Eigenvalues.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/5. Diagonalization of Matrices/5.2. Diagonalization/Source/5.2.3. Diagonalizing a 3x3 Matrix With Distinct Eigenvalues
79,1971,LAL.5.2.4,Diagonalizing a 3x3 Matrix in the General Case,vault/MA/Mathematical-Analysis-&-Modeling/LAL/5. Diagonalization of Matrices/5.2. Diagonalization/Lessons/5.2.4. Diagonalizing a 3x3 Matrix in the General Case.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/5. Diagonalization of Matrices/5.2. Diagonalization/Source/5.2.4. Diagonalizing a 3x3 Matrix in the General Case
60,2703,LAL.5.3.1,Vectors Over the Complex Numbers,vault/MA/Mathematical-Analysis-&-Modeling/LAL/5. Diagonalization of Matrices/5.3. Real Matrices With Complex Eigenvalues/Lessons/5.3.1. Vectors Over the Complex Numbers.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/5. Diagonalization of Matrices/5.3. Real Matrices With Complex Eigenvalues/Source/5.3.1. Vectors Over the Complex Numbers
65,2015,LAL.5.3.2,Matrices Over the Complex Numbers,vault/MA/Mathematical-Analysis-&-Modeling/LAL/5. Diagonalization of Matrices/5.3. Real Matrices With Complex Eigenvalues/Lessons/5.3.2. Matrices Over the Complex Numbers.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/5. Diagonalization of Matrices/5.3. Real Matrices With Complex Eigenvalues/Source/5.3.2. Matrices Over the Complex Numbers
77,2016,LAL.5.3.3,Finding Complex Eigenvalues of Real 2x2 Matrices,vault/MA/Mathematical-Analysis-&-Modeling/LAL/5. Diagonalization of Matrices/5.3. Real Matrices With Complex Eigenvalues/Lessons/5.3.3. Finding Complex Eigenvalues of Real 2x2 Matrices.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/5. Diagonalization of Matrices/5.3. Real Matrices With Complex Eigenvalues/Source/5.3.3. Finding Complex Eigenvalues of Real 2x2 Matrices
78,3574,LAL.5.3.4,Finding Complex Eigenvectors of Real 2x2 Matrices,vault/MA/Mathematical-Analysis-&-Modeling/LAL/5. Diagonalization of Matrices/5.3. Real Matrices With Complex Eigenvalues/Lessons/5.3.4. Finding Complex Eigenvectors of Real 2x2 Matrices.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/5. Diagonalization of Matrices/5.3. Real Matrices With Complex Eigenvalues/Source/5.3.4. Finding Complex Eigenvectors of Real 2x2 Matrices
68,2017,LAL.5.3.5,Rotation-Scaling Matrices,vault/MA/Mathematical-Analysis-&-Modeling/LAL/5. Diagonalization of Matrices/5.3. Real Matrices With Complex Eigenvalues/Lessons/5.3.5. Rotation-Scaling Matrices.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/5. Diagonalization of Matrices/5.3. Real Matrices With Complex Eigenvalues/Source/5.3.5. Rotation-Scaling Matrices
79,2018,LAL.5.3.6,Reducing Real 2x2 Matrices to Rotation-Scaling Form,vault/MA/Mathematical-Analysis-&-Modeling/LAL/5. Diagonalization of Matrices/5.3. Real Matrices With Complex Eigenvalues/Lessons/5.3.6. Reducing Real 2x2 Matrices to Rotation-Scaling Form.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/5. Diagonalization of Matrices/5.3. Real Matrices With Complex Eigenvalues/Source/5.3.6. Reducing Real 2x2 Matrices to Rotation-Scaling Form
80,2019,LAL.5.3.7,Block Diagonalization of NxN Matrices,vault/MA/Mathematical-Analysis-&-Modeling/LAL/5. Diagonalization of Matrices/5.3. Real Matrices With Complex Eigenvalues/Lessons/5.3.7. Block Diagonalization of NxN Matrices.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/5. Diagonalization of Matrices/5.3. Real Matrices With Complex Eigenvalues/Source/5.3.7. Block Diagonalization of NxN Matrices
76,3776,LAL.5.4.1,Nilpotent and Idempotent Matrices,vault/MA/Mathematical-Analysis-&-Modeling/LAL/5. Diagonalization of Matrices/5.4. Generalized Eigenvectors/Lessons/5.4.1. Nilpotent and Idempotent Matrices.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/5. Diagonalization of Matrices/5.4. Generalized Eigenvectors/Source/5.4.1. Nilpotent and Idempotent Matrices
79,2738,LAL.5.4.2,Generalized Eigenvectors,vault/MA/Mathematical-Analysis-&-Modeling/LAL/5. Diagonalization of Matrices/5.4. Generalized Eigenvectors/Lessons/5.4.2. Generalized Eigenvectors.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/5. Diagonalization of Matrices/5.4. Generalized Eigenvectors/Source/5.4.2. Generalized Eigenvectors
80,3633,LAL.5.4.3,Ranks of Generalized Eigenvectors,vault/MA/Mathematical-Analysis-&-Modeling/LAL/5. Diagonalization of Matrices/5.4. Generalized Eigenvectors/Lessons/5.4.3. Ranks of Generalized Eigenvectors.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/5. Diagonalization of Matrices/5.4. Generalized Eigenvectors/Source/5.4.3. Ranks of Generalized Eigenvectors
81,3634,LAL.5.4.4,Finding Generalized Eigenvectors of Specific Ranks,vault/MA/Mathematical-Analysis-&-Modeling/LAL/5. Diagonalization of Matrices/5.4. Generalized Eigenvectors/Lessons/5.4.4. Finding Generalized Eigenvectors of Specific Ranks.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/5. Diagonalization of Matrices/5.4. Generalized Eigenvectors/Source/5.4.4. Finding Generalized Eigenvectors of Specific Ranks
68,3114,LAL.5.5.1,Jordan Blocks and Jordan Matrices,vault/MA/Mathematical-Analysis-&-Modeling/LAL/5. Diagonalization of Matrices/5.5. Jordan Canonical Decomposition/Lessons/5.5.1. Jordan Blocks and Jordan Matrices.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/5. Diagonalization of Matrices/5.5. Jordan Canonical Decomposition/Source/5.5.1. Jordan Blocks and Jordan Matrices
80,3629,LAL.5.5.2,Jordan Canonical Form of a 2x2 Matrix,vault/MA/Mathematical-Analysis-&-Modeling/LAL/5. Diagonalization of Matrices/5.5. Jordan Canonical Decomposition/Lessons/5.5.2. Jordan Canonical Form of a 2x2 Matrix.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/5. Diagonalization of Matrices/5.5. Jordan Canonical Decomposition/Source/5.5.2. Jordan Canonical Form of a 2x2 Matrix
81,3652,LAL.5.5.3,Jordan Canonical Decomposition of a 2x2 Matrix,vault/MA/Mathematical-Analysis-&-Modeling/LAL/5. Diagonalization of Matrices/5.5. Jordan Canonical Decomposition/Lessons/5.5.3. Jordan Canonical Decomposition of a 2x2 Matrix.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/5. Diagonalization of Matrices/5.5. Jordan Canonical Decomposition/Source/5.5.3. Jordan Canonical Decomposition of a 2x2 Matrix
82,3115,LAL.5.5.4,Jordan Canonical Form of a 3x3 Matrix,vault/MA/Mathematical-Analysis-&-Modeling/LAL/5. Diagonalization of Matrices/5.5. Jordan Canonical Decomposition/Lessons/5.5.4. Jordan Canonical Form of a 3x3 Matrix.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/5. Diagonalization of Matrices/5.5. Jordan Canonical Decomposition/Source/5.5.4. Jordan Canonical Form of a 3x3 Matrix
