edge_id,relationship,source_prerequisite_id,source_lesson_node_id,source_lesson_id,source_lesson_title,source_module,source_assignment_date,source_path,prerequisite_text,target_lesson_node_id,target_lesson_id,target_lesson_title,target_module,target_assignment_date,target_path,temporal_relation,is_primary_match,confidence,match_basis,evidence,candidate_rank,candidate_score,propagated_from_exact_text,review_status,cycle_flag,cycle_component_id,cycle_member_count
P212-E0320,REQUIRES,P212-0660,212-M4-028,212-M4-028,Finding a Decay Constant from Period Counts,M4,2026-07-23,/Users/jake/Developer/study/vault/212/M4/2026-07-23-HW-6/Lessons/Problem-13.md,Compute a simple pendulum's period with $T=2\pi\sqrt{L/g}$.,212-M4-027,212-M4-027,Period of an Ideal Simple Pendulum,M4,2026-07-23,/Users/jake/Developer/study/vault/212/M4/2026-07-23-HW-6/Lessons/Problem-12.md,same-date,true,High,title_exact,The lesson directly computes an ideal simple pendulum period from length and gravity.,1,0.3639,false,semantically-reviewed,false,,
P212-E0321,REQUIRES,P212-0661,212-M4-029,212-M4-029,Finding the Period of a Rod-and-Sphere Physical Pendulum,M4,2026-07-23,/Users/jake/Developer/study/vault/212/M4/2026-07-23-HW-6/Lessons/Problem-14.md,Locate the center of mass of a uniform rod and a uniform sphere.,212-M2-042,212-M2-042,Balancing a Rod and Sphere About a Support,M2,2026-07-15,/Users/jake/Developer/study/vault/212/M2/2026-07-15-HW-4/Lessons/Problem-6.md,earlier,true,High,concept_equivalent,The lesson locates the centers of a uniform rod and sphere before balancing their torques.,2,0.3897,false,semantically-reviewed,false,,
P212-E0322,REQUIRES,P212-0662,212-M4-029,212-M4-029,Finding the Period of a Rod-and-Sphere Physical Pendulum,M4,2026-07-23,/Users/jake/Developer/study/vault/212/M4/2026-07-23-HW-6/Lessons/Problem-14.md,Use $I_P=I_{\mathrm{cm}}+md^2$ to shift a moment of inertia to a parallel axis.,212-M2-022,212-M2-022,Shifting a Moment of Inertia to a Parallel Axis,M2,2026-07-12,/Users/jake/Developer/study/vault/212/M2/2026-07-12-HW-3/Lessons/Problem-6.md,earlier,true,High,title_exact,The lesson directly shifts a center-of-mass inertia to a parallel axis with the stated theorem.,1,0.6242,false,semantically-reviewed,false,,
P212-E0323,REQUIRES,P212-0664,212-M5-001,212-M5-001,Reading Particle Motion From a Displacement-Time Graph,M5,2026-07-23,/Users/jake/Developer/study/vault/212/M5/2026-07-23-M5-1/Lessons/Problem-1.md,Identify the horizontal and vertical axes of a graph.,212-M4-006,212-M4-006,Finding Maximum SHM Speed From a Position-Time Graph,M4,2026-07-21,/Users/jake/Developer/study/vault/212/M4/2026-07-21-M4-1/Lessons/Problem-6.md,earlier,true,High,concept_equivalent,It explicitly reads amplitude from the vertical scale and period from the horizontal scale of a position-time graph.,2,0.2976,false,semantically-reviewed,false,,
P212-E0324,REQUIRES,P212-0669,212-M5-002,212-M5-002,Compare Frequencies on Identical Springs,M5,2026-07-23,/Users/jake/Developer/study/vault/212/M5/2026-07-23-M5-1/Lessons/Problem-2.md,Distinguish oscillation amplitude from frequency.,212-M4-021,212-M4-021,Period of an Oscillator Before Its Mass Changes,M4,2026-07-23,/Users/jake/Developer/study/vault/212/M4/2026-07-23-HW-6/Lessons/Problem-6.md,same-date,true,High,concept_equivalent,It explicitly separates amplitude from period and frequency and shows that ideal frequency is amplitude-independent.,8,0.2465,false,semantically-reviewed,false,,
P212-E0325,REQUIRES,P212-0674,212-M5-004,212-M5-004,Identifying the Restoring Force in a Transverse String Wave,M5,2026-07-23,/Users/jake/Developer/study/vault/212/M5/2026-07-23-M5-1/Lessons/Problem-4.md,Treat a force as a vector with magnitude and direction.,212-M3-013,212-M3-013,Net Gravitational Force from a Right-Triangle Arrangement,M3,2026-07-17,/Users/jake/Developer/study/vault/212/M3/2026-07-17-HW-5/Lessons/Problem-3.md,earlier,true,High,concept_equivalent,"It draws each force toward its source, computes its magnitude, and represents its direction with signed components.",6,0.2618,false,semantically-reviewed,false,,
P212-E0326,REQUIRES,P212-0675,212-M5-004,212-M5-004,Identifying the Restoring Force in a Transverse String Wave,M5,2026-07-23,/Users/jake/Developer/study/vault/212/M5/2026-07-23-M5-1/Lessons/Problem-4.md,Split a force into horizontal and vertical components.,212-M1-028,212-M1-028,Deriving the Angle in a Conical Pendulum,M1,2026-07-03,/Users/jake/Developer/study/vault/212/M1/2026-07-03-HW-2/Lessons/Problem-5.md,earlier,true,High,worked_move_equivalent,It explicitly resolves an angled tension force into horizontal and vertical components and practices the component equations.,2,0.2936,false,semantically-reviewed,false,,
P212-E0327,REQUIRES,P212-0676,212-M5-004,212-M5-004,Identifying the Restoring Force in a Transverse String Wave,M5,2026-07-23,/Users/jake/Developer/study/vault/212/M5/2026-07-23-M5-1/Lessons/Problem-4.md,Recognize that a restoring force points back toward equilibrium.,212-M5-003,212-M5-003,Identifying the Restoring Force of a Hanging Spring,M5,2026-07-23,/Users/jake/Developer/study/vault/212/M5/2026-07-23-M5-1/Lessons/Problem-3.md,same-date,true,High,concept_equivalent,It teaches that a restoring force reverses with displacement and always points toward equilibrium.,1,0.5355,false,semantically-reviewed,false,,
P212-E0328,REQUIRES,P212-0678,212-M5-005,212-M5-005,Inferring Particle Motion From a Traveling-Wave Snapshot,M5,2026-07-23,/Users/jake/Developer/study/vault/212/M5/2026-07-23-M5-1/Lessons/Problem-5.md,Distinguish the motion of a wave pattern from the motion of a string particle.,212-M5-001,212-M5-001,Reading Particle Motion From a Displacement-Time Graph,M5,2026-07-23,/Users/jake/Developer/study/vault/212/M5/2026-07-23-M5-1/Lessons/Problem-1.md,same-date,true,High,concept_equivalent,It explicitly separates horizontal wave-pattern propagation from the vertical motion of a string particle.,1,0.3957,false,semantically-reviewed,false,,
P212-E0329,REQUIRES,P212-0679,212-M5-005,212-M5-005,Inferring Particle Motion From a Traveling-Wave Snapshot,M5,2026-07-23,/Users/jake/Developer/study/vault/212/M5/2026-07-23-M5-1/Lessons/Problem-5.md,Interpret the sign of a velocity.,212-M4-008,212-M4-008,Finding Instantaneous SHM Velocity From Cycle Data,M4,2026-07-21,/Users/jake/Developer/study/vault/212/M4/2026-07-21-M4-1/Lessons/Problem-8.md,earlier,true,High,concept_equivalent,It evaluates signed instantaneous velocity and interprets a positive result as motion in the positive direction.,2,0.3542,false,semantically-reviewed,false,,
P212-E0330,REQUIRES,P212-0680,212-M5-006,212-M5-006,Finding Where a Wave Particle Moves Fastest,M5,2026-07-23,/Users/jake/Developer/study/vault/212/M5/2026-07-23-M5-1/Lessons/Problem-6.md,Interpret the sign and magnitude of a graph's local slope.,212-M1-051,212-M1-051,Matching Angular Velocity to an Angular Position Graph,M1,2026-06-28,/Users/jake/Developer/study/vault/212/M1/2026-06-28-HW-1/Lessons/Problem-14.md,earlier,true,High,worked_move_equivalent,"It uses local slope sign, zeroes, and steepness to determine velocity sign and relative magnitude.",4,0.2369,false,semantically-reviewed,false,,
P212-E0331,REQUIRES,P212-0681,212-M5-006,212-M5-006,Finding Where a Wave Particle Moves Fastest,M5,2026-07-23,/Users/jake/Developer/study/vault/212/M5/2026-07-23-M5-1/Lessons/Problem-6.md,Distinguish the motion of a wave pattern from the motion of a particle in the medium.,212-M5-005,212-M5-005,Inferring Particle Motion From a Traveling-Wave Snapshot,M5,2026-07-23,/Users/jake/Developer/study/vault/212/M5/2026-07-23-M5-1/Lessons/Problem-5.md,same-date,true,High,concept_equivalent,It directly contrasts motion of the traveling profile with transverse motion of a fixed material particle.,1,0.4354,false,semantically-reviewed,false,,
P212-E0332,REQUIRES,P212-0683,212-M5-007,212-M5-007,Predicting Wave-Speed Changes From a Hanging Mass,M5,2026-07-23,/Users/jake/Developer/study/vault/212/M5/2026-07-23-M5-1/Lessons/Problem-7.md,Use the wave-speed model $v=\sqrt{T/\mu}$ for a wave on a string.,212-M5-008,212-M5-008,Finding Wave Speed on a String With a Hanging Mass,M5,2026-07-27,/Users/jake/Developer/study/vault/212/M5/2026-07-27-M5-2/Lessons/Problem-1.md,later,true,High,worked_move_equivalent,It calculates string-wave speed from tension and linear density using the square-root model.,1,0.3905,false,semantically-reviewed,false,,
P212-E0333,REQUIRES,P212-0689,212-M5-009,212-M5-009,Wave Speed in a Wire Tensioned by a Hanging Mass,M5,2026-07-27,/Users/jake/Developer/study/vault/212/M5/2026-07-27-M5-2/Lessons/Problem-2.md,Use equilibrium to identify the tension supplied by a stationary hanging mass.,212-M5-008,212-M5-008,Finding Wave Speed on a String With a Hanging Mass,M5,2026-07-27,/Users/jake/Developer/study/vault/212/M5/2026-07-27-M5-2/Lessons/Problem-1.md,same-date,true,High,concept_equivalent,It uses equilibrium of the stationary hanging mass to set the string tension equal to its weight.,1,0.3648,false,semantically-reviewed,false,,
P212-E0334,REQUIRES,P212-0690,212-M5-009,212-M5-009,Wave Speed in a Wire Tensioned by a Hanging Mass,M5,2026-07-27,/Users/jake/Developer/study/vault/212/M5/2026-07-27-M5-2/Lessons/Problem-2.md,Compute mass per unit length.,212-M5-008,212-M5-008,Finding Wave Speed on a String With a Hanging Mass,M5,2026-07-27,/Users/jake/Developer/study/vault/212/M5/2026-07-27-M5-2/Lessons/Problem-1.md,same-date,true,High,worked_move_equivalent,It computes a uniform string's linear mass density by dividing its mass by its length.,7,0.2063,false,semantically-reviewed,false,,
P212-E0335,REQUIRES,P212-0692,212-M5-010,212-M5-010,Maximum Transverse Particle Speed on a Tensioned Wire,M5,2026-07-27,/Users/jake/Developer/study/vault/212/M5/2026-07-27-M5-2/Lessons/Problem-3.md,Compute tension from a stationary hanging mass with $T=Mg$.,212-M5-008,212-M5-008,Finding Wave Speed on a String With a Hanging Mass,M5,2026-07-27,/Users/jake/Developer/study/vault/212/M5/2026-07-27-M5-2/Lessons/Problem-1.md,same-date,true,High,worked_move_equivalent,It explicitly sets the tension from a stationary hanging mass to T=Mg before finding wave speed.,1,0.4167,false,semantically-reviewed,false,,
P212-E0336,REQUIRES,P212-0693,212-M5-010,212-M5-010,Maximum Transverse Particle Speed on a Tensioned Wire,M5,2026-07-27,/Users/jake/Developer/study/vault/212/M5/2026-07-27-M5-2/Lessons/Problem-3.md,Compute linear mass density with $\mu=m_w/L$.,212-M5-008,212-M5-008,Finding Wave Speed on a String With a Hanging Mass,M5,2026-07-27,/Users/jake/Developer/study/vault/212/M5/2026-07-27-M5-2/Lessons/Problem-1.md,same-date,true,High,worked_move_equivalent,It explicitly computes the wire density as its mass divided by its supported length.,4,0.3651,false,semantically-reviewed,false,,
P212-E0337,REQUIRES,P212-0694,212-M5-010,212-M5-010,Maximum Transverse Particle Speed on a Tensioned Wire,M5,2026-07-27,/Users/jake/Developer/study/vault/212/M5/2026-07-27-M5-2/Lessons/Problem-3.md,Use $v_{\mathrm{wave}}=\sqrt{T/\mu}$ for a transverse wave on a wire.,212-M5-009,212-M5-009,Wave Speed in a Wire Tensioned by a Hanging Mass,M5,2026-07-27,/Users/jake/Developer/study/vault/212/M5/2026-07-27-M5-2/Lessons/Problem-2.md,same-date,true,High,worked_move_equivalent,It directly applies the transverse wire-wave relation v=sqrt(T/mu).,1,0.3804,false,semantically-reviewed,false,,
P212-E0338,REQUIRES,P212-0695,212-M5-010,212-M5-010,Maximum Transverse Particle Speed on a Tensioned Wire,M5,2026-07-27,/Users/jake/Developer/study/vault/212/M5/2026-07-27-M5-2/Lessons/Problem-3.md,Relate frequency and wavelength with $f=v_{\mathrm{wave}}/\lambda$.,212-M5-014,212-M5-014,Changing Frequency on the Same Taut String,M5,2026-07-28,/Users/jake/Developer/study/vault/212/M5/2026-07-28-HW-7/Lessons/Problem-1.md,later,true,High,worked_move_equivalent,It uses v=f lambda and solves directly for frequency as wave speed divided by wavelength.,2,0.3887,false,semantically-reviewed,false,,
P212-E0339,REQUIRES,P212-0698,212-M5-011,212-M5-011,Locate a Listener on a Circular Wavefront,M5,2026-07-27,/Users/jake/Developer/study/vault/212/M5/2026-07-27-M5-2/Lessons/Problem-4.md,Evaluate and round a square root.,212-M5-024,212-M5-024,Finding Distance From Sound Intensity,M5,2026-07-28,/Users/jake/Developer/study/vault/212/M5/2026-07-28-M5-3/Lessons/Problem-1.md,later,true,High,worked_move_equivalent,"It evaluates a nonperfect square root, keeps guard digits, and rounds the final value to supported significant figures.",1,0.2966,false,semantically-reviewed,false,,
P212-E0340,REQUIRES,P212-0699,212-M5-012,212-M5-012,Ranking Index of Refraction From Wavelength,M5,2026-07-27,/Users/jake/Developer/study/vault/212/M5/2026-07-27-M5-2/Lessons/Problem-5.md,Compare wavelengths by the spacing between repeating wave features.,212-M5-043,212-M5-043,Finding Frequency from Adjacent Antinode Spacing,M5,2026-07-31,/Users/jake/Developer/study/vault/212/M5/2026-07-31-HW-8/Lessons/Problem-3.md,later,true,High,concept_equivalent,It identifies wavelength from the spacing of repeating antinode features while correcting the half-wavelength spacing.,1,0.3063,false,semantically-reviewed,false,,
P212-E0341,REQUIRES,P212-0700,212-M5-012,212-M5-012,Ranking Index of Refraction From Wavelength,M5,2026-07-27,/Users/jake/Developer/study/vault/212/M5/2026-07-27-M5-2/Lessons/Problem-5.md,"Use $v=f\lambda$ to relate wave speed, frequency, and wavelength.",212-M5-014,212-M5-014,Changing Frequency on the Same Taut String,M5,2026-07-28,/Users/jake/Developer/study/vault/212/M5/2026-07-28-HW-7/Lessons/Problem-1.md,later,true,High,worked_move_equivalent,"It directly relates speed, frequency, and wavelength with v=f lambda across fixed-medium comparisons.",1,0.4303,false,semantically-reviewed,false,,
P212-E0342,REQUIRES,P212-0702,212-M5-013,212-M5-013,Counting Wavelengths Inside a Material,M5,2026-07-27,/Users/jake/Developer/study/vault/212/M5/2026-07-27-M5-2/Lessons/Problem-6.md,Use the wave relation $v=f\lambda$.,212-M5-012,212-M5-012,Ranking Index of Refraction From Wavelength,M5,2026-07-27,/Users/jake/Developer/study/vault/212/M5/2026-07-27-M5-2/Lessons/Problem-5.md,same-date,true,High,concept_equivalent,"It uses the wave relation to connect frequency, speed, and wavelength while ranking refractive media.",3,0.3978,false,semantically-reviewed,false,,
P212-E0343,REQUIRES,P212-0703,212-M5-013,212-M5-013,Counting Wavelengths Inside a Material,M5,2026-07-27,/Users/jake/Developer/study/vault/212/M5/2026-07-27-M5-2/Lessons/Problem-6.md,Convert metric units with conversion factors.,212-M1-043,212-M1-043,Converting Revolutions per Minute to Radians per Second,M1,2026-06-28,/Users/jake/Developer/study/vault/212/M1/2026-06-28-HW-1/Lessons/Problem-1.md,earlier,true,Medium,worked_move_equivalent,It explicitly arranges conversion factors so old numerator and denominator units cancel in dimensional analysis.,1,0.2896,false,semantically-reviewed,false,,
P212-E0344,REQUIRES,P212-0709,212-M5-015,212-M5-015,Wave Speed on a String Supporting a Hanging Mass,M5,2026-07-28,/Users/jake/Developer/study/vault/212/M5/2026-07-28-HW-7/Lessons/Problem-2.md,Interpret linear mass density as mass per unit length.,212-M5-008,212-M5-008,Finding Wave Speed on a String With a Hanging Mass,M5,2026-07-27,/Users/jake/Developer/study/vault/212/M5/2026-07-27-M5-2/Lessons/Problem-1.md,earlier,true,High,concept_equivalent,It defines and computes uniform linear mass density as mass per unit length.,5,0.3425,false,semantically-reviewed,false,,
P212-E0345,REQUIRES,P212-0711,212-M5-016,212-M5-016,Counting Wavelengths in a Refractive Medium,M5,2026-07-28,/Users/jake/Developer/study/vault/212/M5/2026-07-28-HW-7/Lessons/Problem-3.md,Use the wave relation $v=f\lambda$.,212-M5-012,212-M5-012,Ranking Index of Refraction From Wavelength,M5,2026-07-27,/Users/jake/Developer/study/vault/212/M5/2026-07-27-M5-2/Lessons/Problem-5.md,earlier,true,High,concept_equivalent,"It directly uses v=f lambda to relate a wave's speed, frequency, and wavelength in a medium.",3,0.4108,false,semantically-reviewed,false,,
P212-E0346,REQUIRES,P212-0712,212-M5-016,212-M5-016,Counting Wavelengths in a Refractive Medium,M5,2026-07-28,/Users/jake/Developer/study/vault/212/M5/2026-07-28-HW-7/Lessons/Problem-3.md,Use the refractive-index relation $n=c/v$.,212-M5-012,212-M5-012,Ranking Index of Refraction From Wavelength,M5,2026-07-27,/Users/jake/Developer/study/vault/212/M5/2026-07-27-M5-2/Lessons/Problem-5.md,earlier,true,High,worked_move_equivalent,It explicitly applies n=c/v and combines it with the wave relation to compare refractive indices.,1,0.4686,false,semantically-reviewed,false,,
P212-E0347,REQUIRES,P212-0714,212-M5-017,212-M5-017,Doppler Shift from a Moving Sound Source,M5,2026-07-28,/Users/jake/Developer/study/vault/212/M5/2026-07-28-HW-7/Lessons/Problem-4.md,Use the wave relation $c=f\lambda$ for sound traveling at speed $c$.,212-M5-014,212-M5-014,Changing Frequency on the Same Taut String,M5,2026-07-28,/Users/jake/Developer/study/vault/212/M5/2026-07-28-HW-7/Lessons/Problem-1.md,same-date,true,High,concept_equivalent,"It directly uses the same speed-frequency-wavelength relation, with the medium speed fixed as for sound.",3,0.3428,false,semantically-reviewed,false,,
P212-E0348,REQUIRES,P212-0720,212-M5-019,212-M5-019,Comparing Sound Levels for Spherical and Tube Spreading,M5,2026-07-28,/Users/jake/Developer/study/vault/212/M5/2026-07-28-HW-7/Lessons/Problem-6.md,Use intensity as power per area: $I=P/A$.,212-M5-051,212-M5-051,Scaling Wave Power and Intensity with Frequency and Amplitude,M5,2026-08-03,/Users/jake/Developer/study/vault/212/M5/2026-08-03-Q-3/Lessons/wave-power-intensity-scaling.md,later,true,High,concept_equivalent,It explicitly defines wave intensity as power divided by area before deriving its scaling law.,1,0.3965,false,semantically-reviewed,false,,
P212-E0349,REQUIRES,P212-0728,212-M5-022,212-M5-022,Finding the Maximum Speed of a String Element,M5,2026-07-28,/Users/jake/Developer/study/vault/212/M5/2026-07-28-HW-7/Lessons/Problem-9.md,Differentiate sine and cosine with the chain rule.,212-M4-001,212-M4-001,Finding Maximum Speed From a Cosine Position Function,M4,2026-07-21,/Users/jake/Developer/study/vault/212/M4/2026-07-21-M4-1/Lessons/Problem-1.md,earlier,true,High,worked_move_equivalent,It differentiates cosine with the chain rule and practices the resulting sine velocity function.,1,0.3223,false,semantically-reviewed,false,,
P212-E0350,REQUIRES,P212-0730,212-M5-022,212-M5-022,Finding the Maximum Speed of a String Element,M5,2026-07-28,/Users/jake/Developer/study/vault/212/M5/2026-07-28-HW-7/Lessons/Problem-9.md,Read amplitude and angular frequency from a traveling-wave equation.,212-M5-023,212-M5-023,Finding Wave Speed from a Traveling-Wave Equation,M5,2026-07-28,/Users/jake/Developer/study/vault/212/M5/2026-07-28-HW-7/Lessons/Problem-10.md,same-date,true,High,worked_move_equivalent,It explicitly identifies amplitude outside the trigonometric function and angular frequency as the coefficient of time.,2,0.4646,false,semantically-reviewed,false,,
P212-E0351,REQUIRES,P212-0738,212-M5-025,212-M5-025,Sound Intensity at a New Distance,M5,2026-07-28,/Users/jake/Developer/study/vault/212/M5/2026-07-28-M5-3/Lessons/Problem-2.md,Recognize sound intensity units of $\mathrm{W/m^2}$.,212-M5-024,212-M5-024,Finding Distance From Sound Intensity,M5,2026-07-28,/Users/jake/Developer/study/vault/212/M5/2026-07-28-M5-3/Lessons/Problem-1.md,same-date,true,High,concept_equivalent,It repeatedly labels sound intensity values in watts per square meter and preserves that unit through calculations.,2,0.4225,false,semantically-reviewed,false,,
P212-E0352,REQUIRES,P212-0741,212-M5-026,212-M5-026,Scaling Sound Intensity With the Inverse-Square Law,M5,2026-07-28,/Users/jake/Developer/study/vault/212/M5/2026-07-28-M5-3/Lessons/Problem-3.md,Interpret $\mathrm{W/m^2}$ as a unit of sound intensity.,212-M5-024,212-M5-024,Finding Distance From Sound Intensity,M5,2026-07-28,/Users/jake/Developer/study/vault/212/M5/2026-07-28-M5-3/Lessons/Problem-1.md,same-date,true,High,concept_equivalent,It uses W/m^2 specifically as the unit attached to sound intensity measurements.,1,0.4213,false,semantically-reviewed,false,,
P212-E0353,REQUIRES,P212-0743,212-M5-027,212-M5-027,Combining Equal Independent Sound Sources in Decibels,M5,2026-07-28,/Users/jake/Developer/study/vault/212/M5/2026-07-28-M5-3/Lessons/Problem-4.md,Distinguish sound intensity $I$ from sound intensity level $\beta$ in decibels.,212-M5-046,212-M5-046,Convert an Intensity Ratio into a Decibel Change,M5,2026-08-02,/Users/jake/Developer/study/vault/212/M5/2026-08-02-PQ-3/Lessons/Problem-2.md,later,true,High,concept_equivalent,It distinguishes intensity ratios from decibel-level changes and converts between the two with a logarithm.,1,0.4744,false,semantically-reviewed,true,CYCLE-015,2
P212-E0354,REQUIRES,P212-0745,212-M5-028,212-M5-028,Doppler Shift for a Moving Observer,M5,2026-07-28,/Users/jake/Developer/study/vault/212/M5/2026-07-28-M5-3/Lessons/Problem-5.md,Distinguish the source of a sound from the observer who hears it.,212-M5-018,212-M5-018,Hearing an Echo as a Moving Observer,M5,2026-07-28,/Users/jake/Developer/study/vault/212/M5/2026-07-28-HW-7/Lessons/Problem-5.md,same-date,true,High,concept_equivalent,It identifies which body emits the sound and which observer hears it before selecting a Doppler model.,1,0.3337,false,semantically-reviewed,false,,
P212-E0355,REQUIRES,P212-0750,212-M5-029,212-M5-029,Choosing Source Motion for a Doppler Shift,M5,2026-07-28,/Users/jake/Developer/study/vault/212/M5/2026-07-28-M5-3/Lessons/Problem-6.md,Recognize wavefront spacing as wavelength.,212-M5-017,212-M5-017,Doppler Shift from a Moving Sound Source,M5,2026-07-28,/Users/jake/Developer/study/vault/212/M5/2026-07-28-HW-7/Lessons/Problem-4.md,same-date,true,High,concept_equivalent,It treats the spacing between successive emitted wavefronts as wavelength and tracks how source motion changes it.,8,0.2036,false,semantically-reviewed,false,,
P212-E0356,REQUIRES,P212-0751,212-M5-030,212-M5-030,Solving for the Speed of a Receding Sound Source,M5,2026-07-28,/Users/jake/Developer/study/vault/212/M5/2026-07-28-M5-3/Lessons/Problem-7.md,Distinguish source frequency $f_s$ from observed frequency $f'$.,212-M5-029,212-M5-029,Choosing Source Motion for a Doppler Shift,M5,2026-07-28,/Users/jake/Developer/study/vault/212/M5/2026-07-28-M5-3/Lessons/Problem-6.md,same-date,true,High,concept_equivalent,It explicitly labels emitted source frequency and target heard frequency and compares them before choosing a shift.,2,0.3132,false,semantically-reviewed,false,,
P212-E0357,REQUIRES,P212-0761,212-M5-033,212-M5-033,Third-Harmonic Frequency of a Wire Tensioned by a Hanging Mass,M5,2026-07-29,/Users/jake/Developer/study/vault/212/M5/2026-07-29-M5-4/Lessons/Problem-3.md,Use $T=Mg$ for the tension supplied by a stationary hanging mass.,212-M5-008,212-M5-008,Finding Wave Speed on a String With a Hanging Mass,M5,2026-07-27,/Users/jake/Developer/study/vault/212/M5/2026-07-27-M5-2/Lessons/Problem-1.md,earlier,true,High,worked_move_equivalent,It derives the tension from a stationary hanging load as T=Mg.,1,0.3867,false,semantically-reviewed,false,,
P212-E0358,REQUIRES,P212-0762,212-M5-033,212-M5-033,Third-Harmonic Frequency of a Wire Tensioned by a Hanging Mass,M5,2026-07-29,/Users/jake/Developer/study/vault/212/M5/2026-07-29-M5-4/Lessons/Problem-3.md,Compute linear mass density with $\mu=m_w/L$.,212-M5-008,212-M5-008,Finding Wave Speed on a String With a Hanging Mass,M5,2026-07-27,/Users/jake/Developer/study/vault/212/M5/2026-07-27-M5-2/Lessons/Problem-1.md,earlier,true,High,worked_move_equivalent,It computes the wire's uniform linear density from wire mass divided by wire length.,4,0.3781,false,semantically-reviewed,false,,
P212-E0359,REQUIRES,P212-0766,212-M5-034,212-M5-034,Third Harmonic of an Open–Closed Pipe,M5,2026-07-29,/Users/jake/Developer/study/vault/212/M5/2026-07-29-M5-4/Lessons/Problem-4.md,Using $v=f\lambda$,212-M5-013,212-M5-013,Counting Wavelengths Inside a Material,M5,2026-07-27,/Users/jake/Developer/study/vault/212/M5/2026-07-27-M5-2/Lessons/Problem-6.md,earlier,true,High,worked_move_equivalent,It applies v=f lambda while counting the number of wavelengths contained in a material length.,1,0.4321,false,semantically-reviewed,false,,
P212-E0360,REQUIRES,P212-0769,212-M5-035,212-M5-035,Fifth Harmonic of an Open–Closed Pipe,M5,2026-07-29,/Users/jake/Developer/study/vault/212/M5/2026-07-29-M5-4/Lessons/Problem-5.md,Recognize displacement nodes and antinodes in a standing wave.,212-M5-034,212-M5-034,Third Harmonic of an Open–Closed Pipe,M5,2026-07-29,/Users/jake/Developer/study/vault/212/M5/2026-07-29-M5-4/Lessons/Problem-4.md,same-date,true,High,concept_equivalent,It identifies displacement nodes and antinodes and uses their boundary pattern in an open-closed pipe.,1,0.3265,false,semantically-reviewed,false,,
P212-E0361,REQUIRES,P212-0770,212-M5-035,212-M5-035,Fifth Harmonic of an Open–Closed Pipe,M5,2026-07-29,/Users/jake/Developer/study/vault/212/M5/2026-07-29-M5-4/Lessons/Problem-5.md,Use the wave-speed relation $v=f\lambda$.,212-M5-014,212-M5-014,Changing Frequency on the Same Taut String,M5,2026-07-28,/Users/jake/Developer/study/vault/212/M5/2026-07-28-HW-7/Lessons/Problem-1.md,earlier,true,High,worked_move_equivalent,It directly practices the wave-speed relation v=f lambda.,2,0.477,false,semantically-reviewed,false,,
P212-E0362,REQUIRES,P212-0773,212-M5-036,212-M5-036,Largest Displacement When Two Pulses Overlap,M5,2026-07-30,/Users/jake/Developer/study/vault/212/M5/2026-07-30-M5-5/Lessons/Problem-1.md,Read a vertical displacement from a graph.,212-M5-001,212-M5-001,Reading Particle Motion From a Displacement-Time Graph,M5,2026-07-23,/Users/jake/Developer/study/vault/212/M5/2026-07-23-M5-1/Lessons/Problem-1.md,earlier,true,High,worked_move_equivalent,It reads a particle's vertical displacement value and local motion from a displacement-time graph.,1,0.4013,false,semantically-reviewed,false,,
P212-E0363,REQUIRES,P212-0778,212-M5-038,212-M5-038,Classifying Interference from Completely Out-of-Phase Sources,M5,2026-07-30,/Users/jake/Developer/study/vault/212/M5/2026-07-30-M5-5/Lessons/Problem-3.md,"Use $v=f\lambda$ to relate wave speed, frequency, and wavelength.",212-M5-014,212-M5-014,Changing Frequency on the Same Taut String,M5,2026-07-28,/Users/jake/Developer/study/vault/212/M5/2026-07-28-HW-7/Lessons/Problem-1.md,earlier,true,High,worked_move_equivalent,It relates all three wave variables and solves fixed-medium frequency and wavelength comparisons.,1,0.4553,false,semantically-reviewed,false,,
P212-E0364,REQUIRES,P212-0780,212-M5-038,212-M5-038,Classifying Interference from Completely Out-of-Phase Sources,M5,2026-07-30,/Users/jake/Developer/study/vault/212/M5/2026-07-30-M5-5/Lessons/Problem-3.md,"Recognize that a phase difference of $0$ modulo $2\pi$ is in phase, while $\pi$ modulo $2\pi$ is completely out of phase.",212-M5-039,212-M5-039,Combining Path and Starting Phase Differences,M5,2026-07-30,/Users/jake/Developer/study/vault/212/M5/2026-07-30-M5-5/Lessons/Problem-4.md,same-date,true,High,concept_equivalent,It reduces total phase modulo 2pi and classifies zero as in phase and pi as out of phase.,2,0.3199,false,semantically-reviewed,false,,
P212-E0365,REQUIRES,P212-0784,212-M5-040,212-M5-040,Finding the First Constructive-Interference Point,M5,2026-07-30,/Users/jake/Developer/study/vault/212/M5/2026-07-30-M5-5/Lessons/Problem-5.md,Use the wave relation $v=f\lambda$.,212-M5-014,212-M5-014,Changing Frequency on the Same Taut String,M5,2026-07-28,/Users/jake/Developer/study/vault/212/M5/2026-07-28-HW-7/Lessons/Problem-1.md,earlier,true,High,worked_move_equivalent,It directly applies v=f lambda and rearranges the relation between frequency and wavelength.,2,0.4245,false,semantically-reviewed,false,,
