corpus_row_id,module,assignment_folder,assignment_date,assignment_code,assignment_type,lesson_file,lesson_kind,problem_number,lesson_title,lesson_id,topic_code,prerequisite_section_index,prerequisite_section_count_in_file,prerequisite_ordinal,source_line,source_relative_path,source_path,prerequisite_text,normalized_text,primary_type,secondary_types,math_subtypes,physics_topics,mastery_action,depth_level,depth_label,atomicity,has_condition_or_convention,condition_or_convention_tags,suggested_remediation,contains_math_notation,explicit_prerequisite_link,linked_target,normalized_course_frequency,duplicate_within_lesson,classification_confidence,review_flag,classification_method,classification_notes
P212-0663,M4,2026-07-23-HW-6,2026-07-23,HW-6,Homework,Problem-14.md,Problem lesson,14,Finding the Period of a Rod-and-Sphere Physical Pendulum,212-M4-029,MTH212.M4.29,1,1,3,21,M4/2026-07-23-HW-6/Lessons/Problem-14.md,/Users/jake/Developer/study/vault/212/M4/2026-07-23-HW-6/Lessons/Problem-14.md,Evaluate a formula containing squares and a square root.,evaluate a formula containing squares and a square root,Mathematical technique,,Numeracy and arithmetic,,Execute,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,false,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0664,M5,2026-07-23-M5-1,2026-07-23,M5-1,Lecture,Problem-1.md,Problem lesson,1,Reading Particle Motion From a Displacement-Time Graph,212-M5-001,MTH212.M5.01,1,1,1,20,M5/2026-07-23-M5-1/Lessons/Problem-1.md,/Users/jake/Developer/study/vault/212/M5/2026-07-23-M5-1/Lessons/Problem-1.md,Identify the horizontal and vertical axes of a graph.,identify the horizontal and vertical axes of a graph,Representation and spatial literacy,Mathematical technique,Functions and graph reasoning,,Recognize,D1,Retrieval cue,Atomic,false,,Inline reminder,false,false,,1,false,High,false,Rule-based taxonomy v2; focused corpus QA adjustment,Focused corpus QA adjustment applied
P212-0665,M5,2026-07-23-M5-1,2026-07-23,M5-1,Lecture,Problem-1.md,Problem lesson,1,Reading Particle Motion From a Displacement-Time Graph,212-M5-001,MTH212.M5.01,1,1,2,21,M5/2026-07-23-M5-1/Lessons/Problem-1.md,/Users/jake/Developer/study/vault/212/M5/2026-07-23-M5-1/Lessons/Problem-1.md,"Recognize positive, negative, and zero slope.","recognize positive, negative, and zero slope",Mathematical technique,,Functions and graph reasoning,,Recognize,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,false,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0666,M5,2026-07-23-M5-1,2026-07-23,M5-1,Lecture,Problem-1.md,Problem lesson,1,Reading Particle Motion From a Displacement-Time Graph,212-M5-001,MTH212.M5.01,1,1,3,22,M5/2026-07-23-M5-1/Lessons/Problem-1.md,/Users/jake/Developer/study/vault/212/M5/2026-07-23-M5-1/Lessons/Problem-1.md,Distinguish a transverse particle's vertical motion from a wave's horizontal propagation.,distinguish a transverse particle's vertical motion from a wave's horizontal propagation,Semantic and physical interpretation,"Representation and spatial literacy | Physics concept, law, or relation",,Kinematics | Waves and sound,Interpret,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,false,false,,1,false,Medium,true,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0667,M5,2026-07-23-M5-1,2026-07-23,M5-1,Lecture,Problem-2.md,Problem lesson,2,Compare Frequencies on Identical Springs,212-M5-002,MTH212.M5.02,1,1,1,19,M5/2026-07-23-M5-1/Lessons/Problem-2.md,/Users/jake/Developer/study/vault/212/M5/2026-07-23-M5-1/Lessons/Problem-2.md,Identify which quantities are held constant in a comparison.,identify which quantities are held constant in a comparison,Model condition or reference choice,,,,Recognize,D1,Retrieval cue,Atomic,true,Fixed or constant quantity,Inline reminder,false,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0668,M5,2026-07-23-M5-1,2026-07-23,M5-1,Lecture,Problem-2.md,Problem lesson,2,Compare Frequencies on Identical Springs,212-M5-002,MTH212.M5.02,1,1,2,20,M5/2026-07-23-M5-1/Lessons/Problem-2.md,/Users/jake/Developer/study/vault/212/M5/2026-07-23-M5-1/Lessons/Problem-2.md,Interpret a variable in the denominator of a square root.,interpret a variable in the denominator of a square root,Semantic and physical interpretation,Mathematical technique,Numeracy and arithmetic | Algebra and formula manipulation,,Interpret,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,false,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0669,M5,2026-07-23-M5-1,2026-07-23,M5-1,Lecture,Problem-2.md,Problem lesson,2,Compare Frequencies on Identical Springs,212-M5-002,MTH212.M5.02,1,1,3,21,M5/2026-07-23-M5-1/Lessons/Problem-2.md,/Users/jake/Developer/study/vault/212/M5/2026-07-23-M5-1/Lessons/Problem-2.md,Distinguish oscillation amplitude from frequency.,distinguish oscillation amplitude from frequency,Semantic and physical interpretation,"Physics concept, law, or relation",,SHM and pendula | Waves and sound,Interpret,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,false,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0670,M5,2026-07-23-M5-1,2026-07-23,M5-1,Lecture,Problem-3.md,Problem lesson,3,Identifying the Restoring Force of a Hanging Spring,212-M5-003,MTH212.M5.03,1,1,1,20,M5/2026-07-23-M5-1/Lessons/Problem-3.md,/Users/jake/Developer/study/vault/212/M5/2026-07-23-M5-1/Lessons/Problem-3.md,Identify the equilibrium position of an oscillating object.,identify the equilibrium position of an oscillating object,"Physics concept, law, or relation",,,Forces and Newtonian dynamics | SHM and pendula,Recognize,D1,Retrieval cue,Atomic,false,,Inline reminder,false,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0671,M5,2026-07-23-M5-1,2026-07-23,M5-1,Lecture,Problem-3.md,Problem lesson,3,Identifying the Restoring Force of a Hanging Spring,212-M5-003,MTH212.M5.03,1,1,2,21,M5/2026-07-23-M5-1/Lessons/Problem-3.md,/Users/jake/Developer/study/vault/212/M5/2026-07-23-M5-1/Lessons/Problem-3.md,Add forces with signs that represent direction.,add forces with signs that represent direction,Mathematical technique,,Numeracy and arithmetic,,Execute,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,false,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0672,M5,2026-07-23-M5-1,2026-07-23,M5-1,Lecture,Problem-3.md,Problem lesson,3,Identifying the Restoring Force of a Hanging Spring,212-M5-003,MTH212.M5.03,1,1,3,22,M5/2026-07-23-M5-1/Lessons/Problem-3.md,/Users/jake/Developer/study/vault/212/M5/2026-07-23-M5-1/Lessons/Problem-3.md,Recall that gravity near Earth's surface is approximately constant.,recall that gravity near earth's surface is approximately constant,Semantic and physical interpretation,,,,Recall,D1,Retrieval cue,Atomic,false,,Inline reminder,false,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0673,M5,2026-07-23-M5-1,2026-07-23,M5-1,Lecture,Problem-3.md,Problem lesson,3,Identifying the Restoring Force of a Hanging Spring,212-M5-003,MTH212.M5.03,1,1,4,23,M5/2026-07-23-M5-1/Lessons/Problem-3.md,/Users/jake/Developer/study/vault/212/M5/2026-07-23-M5-1/Lessons/Problem-3.md,Recall that an ideal spring's force changes with its stretch or compression.,recall that an ideal spring's force changes with its stretch or compression,"Physics concept, law, or relation",Model condition or reference choice,,Forces and Newtonian dynamics | SHM and pendula,Recall,D1,Retrieval cue,Atomic,true,Idealized-object model,Inline reminder,false,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0674,M5,2026-07-23-M5-1,2026-07-23,M5-1,Lecture,Problem-4.md,Problem lesson,4,Identifying the Restoring Force in a Transverse String Wave,212-M5-004,MTH212.M5.04,1,1,1,20,M5/2026-07-23-M5-1/Lessons/Problem-4.md,/Users/jake/Developer/study/vault/212/M5/2026-07-23-M5-1/Lessons/Problem-4.md,Treat a force as a vector with magnitude and direction.,treat a force as a vector with magnitude and direction,"Physics concept, law, or relation",Mathematical technique,Vector mathematics,Forces and Newtonian dynamics,Execute,D3,Short focused lesson,Atomic,false,,Short prerequisite lesson,false,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0675,M5,2026-07-23-M5-1,2026-07-23,M5-1,Lecture,Problem-4.md,Problem lesson,4,Identifying the Restoring Force in a Transverse String Wave,212-M5-004,MTH212.M5.04,1,1,2,21,M5/2026-07-23-M5-1/Lessons/Problem-4.md,/Users/jake/Developer/study/vault/212/M5/2026-07-23-M5-1/Lessons/Problem-4.md,Split a force into horizontal and vertical components.,split a force into horizontal and vertical components,"Physics concept, law, or relation",Mathematical technique | Representation and spatial literacy,Vector mathematics,Forces and Newtonian dynamics,Recall,D3,Short focused lesson,Atomic,false,,Short prerequisite lesson,false,false,,1,false,Medium,true,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0676,M5,2026-07-23-M5-1,2026-07-23,M5-1,Lecture,Problem-4.md,Problem lesson,4,Identifying the Restoring Force in a Transverse String Wave,212-M5-004,MTH212.M5.04,1,1,3,22,M5/2026-07-23-M5-1/Lessons/Problem-4.md,/Users/jake/Developer/study/vault/212/M5/2026-07-23-M5-1/Lessons/Problem-4.md,Recognize that a restoring force points back toward equilibrium.,recognize that a restoring force points back toward equilibrium,Semantic and physical interpretation,"Physics concept, law, or relation",,Forces and Newtonian dynamics,Recognize,D1,Retrieval cue,Atomic,false,,Inline reminder,false,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0677,M5,2026-07-23-M5-1,2026-07-23,M5-1,Lecture,Problem-5.md,Problem lesson,5,Inferring Particle Motion From a Traveling-Wave Snapshot,212-M5-005,MTH212.M5.05,1,1,1,20,M5/2026-07-23-M5-1/Lessons/Problem-5.md,/Users/jake/Developer/study/vault/212/M5/2026-07-23-M5-1/Lessons/Problem-5.md,"Read whether a graph rises, falls, or is locally horizontal as $x$ increases.","read whether a graph rises, falls, or is locally horizontal as x increases",Representation and spatial literacy,Mathematical technique,Functions and graph reasoning,,Recognize,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,true,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0678,M5,2026-07-23-M5-1,2026-07-23,M5-1,Lecture,Problem-5.md,Problem lesson,5,Inferring Particle Motion From a Traveling-Wave Snapshot,212-M5-005,MTH212.M5.05,1,1,2,21,M5/2026-07-23-M5-1/Lessons/Problem-5.md,/Users/jake/Developer/study/vault/212/M5/2026-07-23-M5-1/Lessons/Problem-5.md,Distinguish the motion of a wave pattern from the motion of a string particle.,distinguish the motion of a wave pattern from the motion of a string particle,Semantic and physical interpretation,"Physics concept, law, or relation",,Kinematics | Waves and sound,Interpret,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,false,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0679,M5,2026-07-23-M5-1,2026-07-23,M5-1,Lecture,Problem-5.md,Problem lesson,5,Inferring Particle Motion From a Traveling-Wave Snapshot,212-M5-005,MTH212.M5.05,1,1,3,22,M5/2026-07-23-M5-1/Lessons/Problem-5.md,/Users/jake/Developer/study/vault/212/M5/2026-07-23-M5-1/Lessons/Problem-5.md,Interpret the sign of a velocity.,interpret the sign of a velocity,Semantic and physical interpretation,"Physics concept, law, or relation",,Kinematics,Interpret,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,false,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0680,M5,2026-07-23-M5-1,2026-07-23,M5-1,Lecture,Problem-6.md,Problem lesson,6,Finding Where a Wave Particle Moves Fastest,212-M5-006,MTH212.M5.06,1,1,1,21,M5/2026-07-23-M5-1/Lessons/Problem-6.md,/Users/jake/Developer/study/vault/212/M5/2026-07-23-M5-1/Lessons/Problem-6.md,Interpret the sign and magnitude of a graph's local slope.,interpret the sign and magnitude of a graph's local slope,Semantic and physical interpretation,Mathematical technique | Representation and spatial literacy,Functions and graph reasoning,,Interpret,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,false,false,,1,false,Medium,true,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0681,M5,2026-07-23-M5-1,2026-07-23,M5-1,Lecture,Problem-6.md,Problem lesson,6,Finding Where a Wave Particle Moves Fastest,212-M5-006,MTH212.M5.06,1,1,2,22,M5/2026-07-23-M5-1/Lessons/Problem-6.md,/Users/jake/Developer/study/vault/212/M5/2026-07-23-M5-1/Lessons/Problem-6.md,Distinguish the motion of a wave pattern from the motion of a particle in the medium.,distinguish the motion of a wave pattern from the motion of a particle in the medium,Semantic and physical interpretation,"Physics concept, law, or relation",,Kinematics | Waves and sound,Interpret,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,false,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0682,M5,2026-07-23-M5-1,2026-07-23,M5-1,Lecture,Problem-6.md,Problem lesson,6,Finding Where a Wave Particle Moves Fastest,212-M5-006,MTH212.M5.06,1,1,3,23,M5/2026-07-23-M5-1/Lessons/Problem-6.md,/Users/jake/Developer/study/vault/212/M5/2026-07-23-M5-1/Lessons/Problem-6.md,"Recognize crests, troughs, and equilibrium crossings on a wave snapshot.","recognize crests, troughs, and equilibrium crossings on a wave snapshot",Representation and spatial literacy,"Physics concept, law, or relation",,Forces and Newtonian dynamics | Waves and sound,Recognize,D1,Retrieval cue,Atomic,false,,Inline reminder,false,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0683,M5,2026-07-23-M5-1,2026-07-23,M5-1,Lecture,Problem-7.md,Problem lesson,7,Predicting Wave-Speed Changes From a Hanging Mass,212-M5-007,MTH212.M5.07,1,1,1,20,M5/2026-07-23-M5-1/Lessons/Problem-7.md,/Users/jake/Developer/study/vault/212/M5/2026-07-23-M5-1/Lessons/Problem-7.md,Use the wave-speed model $v=\sqrt{T/\mu}$ for a wave on a string.,use the wave-speed model v=t/\mu for a wave on a string,"Physics concept, law, or relation",,,Kinematics | Center of mass and density | Waves and sound,Execute,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,true,false,,1,false,Medium,true,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0684,M5,2026-07-23-M5-1,2026-07-23,M5-1,Lecture,Problem-7.md,Problem lesson,7,Predicting Wave-Speed Changes From a Hanging Mass,212-M5-007,MTH212.M5.07,1,1,2,21,M5/2026-07-23-M5-1/Lessons/Problem-7.md,/Users/jake/Developer/study/vault/212/M5/2026-07-23-M5-1/Lessons/Problem-7.md,"Recognize that a stationary hanging mass produces tension approximately equal to its weight, $T\approx Mg$.","recognize that a stationary hanging mass produces tension approximately equal to its weight, t\approx mg","Physics concept, law, or relation",Semantic and physical interpretation | Model condition or reference choice,,Forces and Newtonian dynamics,Recognize,D1,Retrieval cue,Atomic,true,Equilibrium or stationary condition,Inline reminder,true,false,,1,false,Medium,true,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0685,M5,2026-07-23-M5-1,2026-07-23,M5-1,Lecture,Problem-7.md,Problem lesson,7,Predicting Wave-Speed Changes From a Hanging Mass,212-M5-007,MTH212.M5.07,1,1,3,22,M5/2026-07-23-M5-1/Lessons/Problem-7.md,/Users/jake/Developer/study/vault/212/M5/2026-07-23-M5-1/Lessons/Problem-7.md,Compare positive quantities using direct and square-root relationships.,compare positive quantities using direct and square-root relationships,Mathematical technique,,Numeracy and arithmetic,,Execute,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,false,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0686,M5,2026-07-27-M5-2,2026-07-27,M5-2,Lecture,Problem-1.md,Problem lesson,1,Finding Wave Speed on a String With a Hanging Mass,212-M5-008,MTH212.M5.08,1,1,1,20,M5/2026-07-27-M5-2/Lessons/Problem-1.md,/Users/jake/Developer/study/vault/212/M5/2026-07-27-M5-2/Lessons/Problem-1.md,Compute a unit rate by dividing one measured quantity by another.,compute a unit rate by dividing one measured quantity by another,Measurement and computation,Mathematical technique,Numeracy and arithmetic,,Execute,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,false,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0687,M5,2026-07-27-M5-2,2026-07-27,M5-2,Lecture,Problem-1.md,Problem lesson,1,Finding Wave Speed on a String With a Hanging Mass,212-M5-008,MTH212.M5.08,1,1,2,21,M5/2026-07-27-M5-2/Lessons/Problem-1.md,/Users/jake/Developer/study/vault/212/M5/2026-07-27-M5-2/Lessons/Problem-1.md,Use the weight relation $T\approx mg$ for a stationary hanging object.,use the weight relation t\approx mg for a stationary hanging object,"Physics concept, law, or relation",Model condition or reference choice,,Forces and Newtonian dynamics,Execute,D2,Paragraph or micro-example,Atomic,true,Equilibrium or stationary condition,Inline paragraph or micro-example,true,false,,1,false,Medium,true,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0688,M5,2026-07-27-M5-2,2026-07-27,M5-2,Lecture,Problem-1.md,Problem lesson,1,Finding Wave Speed on a String With a Hanging Mass,212-M5-008,MTH212.M5.08,1,1,3,22,M5/2026-07-27-M5-2/Lessons/Problem-1.md,/Users/jake/Developer/study/vault/212/M5/2026-07-27-M5-2/Lessons/Problem-1.md,Substitute into a square-root formula and round to significant figures.,substitute into a square-root formula and round to significant figures,Measurement and computation,Mathematical technique,Numeracy and arithmetic | Algebra and formula manipulation,,Execute,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,false,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0689,M5,2026-07-27-M5-2,2026-07-27,M5-2,Lecture,Problem-2.md,Problem lesson,2,Wave Speed in a Wire Tensioned by a Hanging Mass,212-M5-009,MTH212.M5.09,1,1,1,19,M5/2026-07-27-M5-2/Lessons/Problem-2.md,/Users/jake/Developer/study/vault/212/M5/2026-07-27-M5-2/Lessons/Problem-2.md,Use equilibrium to identify the tension supplied by a stationary hanging mass.,use equilibrium to identify the tension supplied by a stationary hanging mass,"Physics concept, law, or relation",Model condition or reference choice,,Forces and Newtonian dynamics,Execute,D2,Paragraph or micro-example,Atomic,true,Equilibrium or stationary condition,Inline paragraph or micro-example,false,false,,1,false,Medium,true,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0690,M5,2026-07-27-M5-2,2026-07-27,M5-2,Lecture,Problem-2.md,Problem lesson,2,Wave Speed in a Wire Tensioned by a Hanging Mass,212-M5-009,MTH212.M5.09,1,1,2,20,M5/2026-07-27-M5-2/Lessons/Problem-2.md,/Users/jake/Developer/study/vault/212/M5/2026-07-27-M5-2/Lessons/Problem-2.md,Compute mass per unit length.,compute mass per unit length,Measurement and computation,,,,Execute,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,false,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0691,M5,2026-07-27-M5-2,2026-07-27,M5-2,Lecture,Problem-2.md,Problem lesson,2,Wave Speed in a Wire Tensioned by a Hanging Mass,212-M5-009,MTH212.M5.09,1,1,3,21,M5/2026-07-27-M5-2/Lessons/Problem-2.md,/Users/jake/Developer/study/vault/212/M5/2026-07-27-M5-2/Lessons/Problem-2.md,Evaluate a quotient inside a square root.,evaluate a quotient inside a square root,Mathematical technique,,Numeracy and arithmetic | Algebra and formula manipulation,,Execute,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,false,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0692,M5,2026-07-27-M5-2,2026-07-27,M5-2,Lecture,Problem-3.md,Problem lesson,3,Maximum Transverse Particle Speed on a Tensioned Wire,212-M5-010,MTH212.M5.10,1,1,1,19,M5/2026-07-27-M5-2/Lessons/Problem-3.md,/Users/jake/Developer/study/vault/212/M5/2026-07-27-M5-2/Lessons/Problem-3.md,Compute tension from a stationary hanging mass with $T=Mg$.,compute tension from a stationary hanging mass with t=mg,"Physics concept, law, or relation",Model condition or reference choice,,Forces and Newtonian dynamics,Execute,D1,Retrieval cue,Atomic,true,Equilibrium or stationary condition,Inline reminder,true,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0693,M5,2026-07-27-M5-2,2026-07-27,M5-2,Lecture,Problem-3.md,Problem lesson,3,Maximum Transverse Particle Speed on a Tensioned Wire,212-M5-010,MTH212.M5.10,1,1,2,20,M5/2026-07-27-M5-2/Lessons/Problem-3.md,/Users/jake/Developer/study/vault/212/M5/2026-07-27-M5-2/Lessons/Problem-3.md,Compute linear mass density with $\mu=m_w/L$.,compute linear mass density with \mu=mw/l,"Physics concept, law, or relation",,,Center of mass and density,Execute,D1,Retrieval cue,Atomic,false,,Inline reminder,true,false,,2,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0694,M5,2026-07-27-M5-2,2026-07-27,M5-2,Lecture,Problem-3.md,Problem lesson,3,Maximum Transverse Particle Speed on a Tensioned Wire,212-M5-010,MTH212.M5.10,1,1,3,21,M5/2026-07-27-M5-2/Lessons/Problem-3.md,/Users/jake/Developer/study/vault/212/M5/2026-07-27-M5-2/Lessons/Problem-3.md,Use $v_{\mathrm{wave}}=\sqrt{T/\mu}$ for a transverse wave on a wire.,use vwave=t/\mu for a transverse wave on a wire,"Physics concept, law, or relation",,,Center of mass and density | Waves and sound,Execute,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,true,false,,1,false,Medium,true,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0695,M5,2026-07-27-M5-2,2026-07-27,M5-2,Lecture,Problem-3.md,Problem lesson,3,Maximum Transverse Particle Speed on a Tensioned Wire,212-M5-010,MTH212.M5.10,1,1,4,22,M5/2026-07-27-M5-2/Lessons/Problem-3.md,/Users/jake/Developer/study/vault/212/M5/2026-07-27-M5-2/Lessons/Problem-3.md,Relate frequency and wavelength with $f=v_{\mathrm{wave}}/\lambda$.,relate frequency and wavelength with f=vwave/\lambda,"Physics concept, law, or relation",,,Waves and sound,Recall,D1,Retrieval cue,Atomic,false,,Inline reminder,true,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0696,M5,2026-07-27-M5-2,2026-07-27,M5-2,Lecture,Problem-4.md,Problem lesson,4,Locate a Listener on a Circular Wavefront,212-M5-011,MTH212.M5.11,1,1,1,19,M5/2026-07-27-M5-2/Lessons/Problem-4.md,/Users/jake/Developer/study/vault/212/M5/2026-07-27-M5-2/Lessons/Problem-4.md,Find the midpoint of two coordinates on a number line.,find the midpoint of two coordinates on a number line,Mathematical technique,,Geometry and trigonometry,,Execute,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,false,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0697,M5,2026-07-27-M5-2,2026-07-27,M5-2,Lecture,Problem-4.md,Problem lesson,4,Locate a Listener on a Circular Wavefront,212-M5-011,MTH212.M5.11,1,1,2,20,M5/2026-07-27-M5-2/Lessons/Problem-4.md,/Users/jake/Developer/study/vault/212/M5/2026-07-27-M5-2/Lessons/Problem-4.md,Use the Pythagorean theorem to find a missing leg.,use the pythagorean theorem to find a missing leg,Mathematical technique,,Geometry and trigonometry,,Execute,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,false,false,,1,false,Medium,true,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0698,M5,2026-07-27-M5-2,2026-07-27,M5-2,Lecture,Problem-4.md,Problem lesson,4,Locate a Listener on a Circular Wavefront,212-M5-011,MTH212.M5.11,1,1,3,21,M5/2026-07-27-M5-2/Lessons/Problem-4.md,/Users/jake/Developer/study/vault/212/M5/2026-07-27-M5-2/Lessons/Problem-4.md,Evaluate and round a square root.,evaluate and round a square root,Measurement and computation,Mathematical technique,Numeracy and arithmetic,,Execute,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,false,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0699,M5,2026-07-27-M5-2,2026-07-27,M5-2,Lecture,Problem-5.md,Problem lesson,5,Ranking Index of Refraction From Wavelength,212-M5-012,MTH212.M5.12,1,1,1,20,M5/2026-07-27-M5-2/Lessons/Problem-5.md,/Users/jake/Developer/study/vault/212/M5/2026-07-27-M5-2/Lessons/Problem-5.md,Compare wavelengths by the spacing between repeating wave features.,compare wavelengths by the spacing between repeating wave features,"Physics concept, law, or relation",,,Waves and sound,Execute,D1,Retrieval cue,Atomic,false,,Inline reminder,false,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0700,M5,2026-07-27-M5-2,2026-07-27,M5-2,Lecture,Problem-5.md,Problem lesson,5,Ranking Index of Refraction From Wavelength,212-M5-012,MTH212.M5.12,1,1,2,21,M5/2026-07-27-M5-2/Lessons/Problem-5.md,/Users/jake/Developer/study/vault/212/M5/2026-07-27-M5-2/Lessons/Problem-5.md,"Use $v=f\lambda$ to relate wave speed, frequency, and wavelength.","use v=f\lambda to relate wave speed, frequency, and wavelength","Physics concept, law, or relation",,,Kinematics | Waves and sound,Execute,D2,Paragraph or micro-example,Compound,false,,Inline paragraph or micro-example,true,false,,3,false,Medium,true,Rule-based taxonomy v2; corpus-level model review and spot checks,Potentially compound prerequisite; consider splitting
P212-0701,M5,2026-07-27-M5-2,2026-07-27,M5-2,Lecture,Problem-5.md,Problem lesson,5,Ranking Index of Refraction From Wavelength,212-M5-012,MTH212.M5.12,1,1,3,22,M5/2026-07-27-M5-2/Lessons/Problem-5.md,/Users/jake/Developer/study/vault/212/M5/2026-07-27-M5-2/Lessons/Problem-5.md,Use $n=c/v$ to relate light speed in a medium to its index of refraction.,use n=c/v to relate light speed in a medium to its index of refraction,"Physics concept, law, or relation",,,Kinematics | Geometric optics,Execute,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,true,false,,1,false,Medium,true,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0702,M5,2026-07-27-M5-2,2026-07-27,M5-2,Lecture,Problem-6.md,Problem lesson,6,Counting Wavelengths Inside a Material,212-M5-013,MTH212.M5.13,1,1,1,20,M5/2026-07-27-M5-2/Lessons/Problem-6.md,/Users/jake/Developer/study/vault/212/M5/2026-07-27-M5-2/Lessons/Problem-6.md,Use the wave relation $v=f\lambda$.,use the wave relation v=f\lambda,"Physics concept, law, or relation",,,Waves and sound,Execute,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,true,false,,3,false,Medium,true,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0703,M5,2026-07-27-M5-2,2026-07-27,M5-2,Lecture,Problem-6.md,Problem lesson,6,Counting Wavelengths Inside a Material,212-M5-013,MTH212.M5.13,1,1,2,21,M5/2026-07-27-M5-2/Lessons/Problem-6.md,/Users/jake/Developer/study/vault/212/M5/2026-07-27-M5-2/Lessons/Problem-6.md,Convert metric units with conversion factors.,convert metric units with conversion factors,Measurement and computation,Mathematical technique,Algebra and formula manipulation,,Execute,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,false,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
